Invoice_ID,Line_No,Item_Description,HSN_Code,Quantity,Unit_Price,Tax_Rate,Line_Total_Amount,PO_Match_Status
INV001190,1,Monitor,783899,3,5378.40,5.00,16941.96,Partial Match
INV001190,2,Router,575913,4,1076.34,28.00,5510.86,Matched
INV001191,1,Monitor,543335,6,10248.01,18.00,72555.91,Not Matched
INV001191,2,Server,616025,3,19607.17,28.00,75291.53,Matched
INV001191,3,Server,843949,6,17601.48,28.00,135179.37,Matched
INV001191,4,Router,548294,3,1891.10,5.00,5956.97,Matched
INV001191,5,Printer,539185,3,10071.17,5.00,31724.19,Not Matched
INV001192,1,Printer,324119,3,13884.61,28.00,53316.90,Not Matched
INV001192,2,Printer,742925,4,5743.70,28.00,29407.74,Matched
INV001192,3,Webcam,476979,8,14721.15,18.00,138967.66,Partial Match
INV001192,4,Router,614271,2,14449.29,18.00,34100.32,Not Matched
INV001193,1,Mouse,548502,8,8111.28,5.00,68134.75,Partial Match
INV001193,2,SSD,400928,8,10774.27,28.00,110328.52,Matched
INV001193,3,Laptop,180877,8,6718.21,12.00,60195.16,Matched
INV001193,4,SSD,505673,5,4762.86,5.00,25005.02,Matched
INV001194,1,Mouse,153505,7,14443.13,5.00,106157.01,Not Matched
INV001194,2,SSD,853657,1,8041.53,18.00,9489.01,Matched
INV001194,3,Monitor,642294,8,12563.48,28.00,128650.04,Partial Match
INV001194,4,Router,236748,9,19170.57,28.00,220844.97,Matched
INV001195,1,Router,111139,2,19728.02,18.00,46558.13,Partial Match
INV001195,2,SSD,673195,5,5508.89,12.00,30849.78,Partial Match
INV001195,3,Tablet,778527,10,15122.87,12.00,169376.14,Matched
INV001195,4,Laptop,490001,4,2096.29,18.00,9894.49,Matched
INV001196,1,Tablet,594681,1,6292.73,12.00,7047.86,Partial Match
INV001196,2,Webcam,598275,4,19196.68,28.00,98287.00,Matched
INV001196,3,Server,545650,5,18699.57,5.00,98172.74,Matched
INV001196,4,Tablet,485903,3,15676.42,12.00,52672.77,Partial Match
INV001197,1,Webcam,130829,3,18379.83,28.00,70578.55,Partial Match
INV001197,2,Mouse,438083,6,11929.38,28.00,91617.64,Not Matched
INV001198,1,Server,575455,2,6456.25,18.00,15236.75,Partial Match
INV001198,2,Webcam,868505,1,6098.36,28.00,7805.90,Not Matched
INV001198,3,Mouse,877140,6,12744.61,12.00,85643.78,Partial Match
INV001198,4,Router,483417,8,18825.98,5.00,158138.23,Partial Match
INV001198,5,SSD,623079,5,3864.80,12.00,21642.88,Matched
INV001199,1,Webcam,544884,7,8166.70,28.00,73173.63,Not Matched
INV001199,2,Monitor,123548,8,8029.00,28.00,82216.96,Not Matched
INV001199,3,Monitor,820937,3,9328.42,28.00,35821.13,Not Matched
INV001199,4,Printer,550952,5,2560.77,28.00,16388.93,Not Matched
INV001199,5,Server,751710,10,19611.00,5.00,205915.50,Not Matched
INV001200,1,SSD,621182,5,7864.64,18.00,46401.38,Partial Match
INV001200,2,Server,379488,5,4292.19,5.00,22534.00,Not Matched
INV001201,1,Webcam,342779,7,12872.23,5.00,94610.89,Not Matched
INV001201,2,Server,758601,10,17195.66,12.00,192591.39,Matched
INV001201,3,Server,318440,3,9064.89,5.00,28554.40,Not Matched
INV001201,4,SSD,662866,6,7175.04,5.00,45202.75,Matched
INV001201,5,Server,115230,3,4984.99,12.00,16749.57,Matched
INV001202,1,Tablet,878349,5,2883.85,18.00,17014.72,Not Matched
INV001202,2,Printer,104161,7,8859.92,18.00,73182.94,Matched
INV001202,3,Keyboard,397365,10,7571.50,18.00,89343.70,Matched
INV001202,4,Mouse,753881,9,14765.50,18.00,156809.61,Not Matched
INV001203,1,Laptop,285340,4,16577.12,5.00,69623.90,Partial Match
INV001203,2,Mouse,108292,4,1104.61,28.00,5655.60,Partial Match
INV001203,3,Tablet,548399,4,9649.16,12.00,43228.24,Matched
INV001203,4,Webcam,622236,9,14985.81,18.00,159149.30,Not Matched
INV001203,5,Router,384313,10,14727.99,12.00,164953.49,Partial Match
INV001204,1,Laptop,692526,8,8762.93,12.00,78515.85,Not Matched
INV001204,2,Keyboard,225923,8,3911.47,12.00,35046.77,Not Matched
INV001204,3,Tablet,552694,4,18640.75,5.00,78291.15,Matched
INV001204,4,Webcam,327732,4,17344.27,18.00,81864.95,Partial Match
INV001205,1,Laptop,625358,2,10890.93,5.00,22870.95,Not Matched
INV001205,2,Tablet,982274,9,15870.56,5.00,149976.79,Not Matched
INV001205,3,Tablet,692396,2,6893.91,28.00,17648.41,Partial Match
INV001205,4,Keyboard,140318,6,10772.17,5.00,67864.67,Matched
INV001206,1,Server,342604,2,9568.34,18.00,22581.28,Not Matched
INV001206,2,Webcam,184825,2,19034.30,5.00,39972.03,Not Matched
INV001206,3,Mouse,339642,6,6297.17,12.00,42316.98,Partial Match
INV001207,1,Keyboard,952578,2,17711.05,28.00,45340.29,Not Matched
INV001207,2,SSD,696764,7,16251.74,28.00,145615.59,Matched
INV001207,3,Laptop,562708,5,8345.99,12.00,46737.54,Matched
INV001208,1,Monitor,710658,6,3634.21,5.00,22895.52,Partial Match
INV001208,2,Router,216665,9,5620.29,18.00,59687.48,Matched
INV001209,1,Laptop,555680,5,15042.35,12.00,84237.16,Matched
INV001209,2,Laptop,551207,2,17424.50,18.00,41121.82,Partial Match
INV001209,3,Router,885142,6,10513.63,12.00,70651.59,Matched
INV001210,1,Tablet,136539,1,9544.64,28.00,12217.14,Matched
INV001210,2,Server,348435,8,13902.24,18.00,131237.15,Not Matched
INV001210,3,Mouse,208194,3,16216.72,5.00,51082.67,Not Matched
INV001211,1,Keyboard,638797,1,14215.65,5.00,14926.43,Partial Match
INV001211,2,Printer,378509,5,13908.70,12.00,77888.72,Partial Match
INV001211,3,Router,769955,5,2055.92,18.00,12129.93,Partial Match
INV001211,4,Server,469170,8,4395.96,28.00,45014.63,Partial Match
INV001212,1,Tablet,987073,10,6441.34,5.00,67634.07,Not Matched
INV001212,2,Webcam,952266,9,1927.87,28.00,22209.06,Matched
INV001213,1,Tablet,973853,8,15485.61,5.00,130079.12,Partial Match
INV001213,2,SSD,567605,5,17957.90,5.00,94278.98,Matched
INV001214,1,Webcam,977920,5,7226.21,18.00,42634.64,Not Matched
INV001214,2,Keyboard,140943,10,6404.05,28.00,81971.84,Partial Match
INV001214,3,Printer,771326,1,3629.29,12.00,4064.80,Matched
INV001214,4,Server,347064,10,13766.83,5.00,144551.72,Not Matched
INV001215,1,SSD,797277,8,4512.59,5.00,37905.76,Matched
INV001215,2,Tablet,546659,5,19443.33,5.00,102077.48,Matched
INV001215,3,Mouse,833207,1,7101.73,12.00,7953.94,Partial Match
INV001216,1,Printer,977560,10,4972.74,5.00,52213.77,Not Matched
INV001216,2,Router,339784,6,8401.84,18.00,59485.03,Partial Match
INV001217,1,Router,350596,4,12905.32,18.00,60913.11,Matched
INV001217,2,Monitor,748210,8,18720.30,12.00,167733.89,Matched
INV001217,3,Mouse,582280,7,15750.91,18.00,130102.52,Not Matched
INV001217,4,Webcam,223658,2,3956.69,5.00,8309.05,Not Matched
INV001217,5,Keyboard,273715,3,2641.19,12.00,8874.40,Matched
INV001218,1,SSD,754410,2,5776.77,5.00,12131.22,Matched
INV001218,2,Keyboard,655021,9,1838.91,28.00,21184.24,Not Matched
INV001218,3,Monitor,294794,6,12428.78,5.00,78301.31,Matched
INV001219,1,Laptop,386007,7,10265.44,5.00,75450.98,Not Matched
INV001219,2,Server,711987,7,10225.17,5.00,75155.00,Not Matched
INV001219,3,Server,331344,7,6120.63,12.00,47985.74,Matched
INV001219,4,Server,610784,7,6130.78,28.00,54931.79,Matched
INV001220,1,SSD,200656,1,3989.82,5.00,4189.31,Partial Match
INV001220,2,Printer,821650,4,12500.07,28.00,64000.36,Partial Match
INV001221,1,Router,501617,4,9245.32,5.00,38830.34,Not Matched
INV001221,2,Mouse,271916,3,15956.64,12.00,53614.31,Partial Match
INV001221,3,Printer,388253,3,3784.25,5.00,11920.39,Partial Match
INV001222,1,Keyboard,381648,4,3000.75,18.00,14163.54,Matched
INV001222,2,Monitor,806748,9,3938.16,18.00,41823.26,Matched
INV001222,3,Webcam,378767,10,19869.41,18.00,234459.04,Partial Match
INV001222,4,SSD,167425,9,6118.43,12.00,61673.77,Matched
INV001223,1,Tablet,675144,5,17985.17,12.00,100716.95,Not Matched
INV001223,2,Mouse,262426,7,9273.15,5.00,68157.65,Partial Match
INV001223,3,Laptop,397716,2,1003.59,5.00,2107.54,Matched
INV001223,4,Webcam,319019,1,15107.55,18.00,17826.91,Not Matched
INV001224,1,Tablet,989674,6,15412.07,28.00,118364.70,Matched
INV001224,2,Mouse,389021,9,18455.80,28.00,212610.82,Not Matched
INV001224,3,Mouse,193935,7,10207.78,18.00,84316.26,Matched
INV001224,4,Server,541615,7,14280.46,28.00,127952.92,Partial Match
INV001225,1,Laptop,576840,8,6947.99,18.00,65589.03,Partial Match
INV001225,2,Mouse,564254,9,18309.32,18.00,194444.98,Matched
INV001225,3,Monitor,348332,7,2384.22,12.00,18692.28,Partial Match
INV001226,1,SSD,280556,2,9785.91,5.00,20550.41,Matched
INV001226,2,Tablet,897996,4,1601.20,5.00,6725.04,Matched
INV001226,3,SSD,958399,7,9861.04,18.00,81452.19,Partial Match
INV001226,4,Monitor,297877,1,8351.71,28.00,10690.19,Not Matched
INV001226,5,Router,260321,6,4975.42,5.00,31345.15,Partial Match
INV001227,1,Webcam,784539,4,14934.89,28.00,76466.64,Not Matched
INV001227,2,Keyboard,462862,9,9514.04,18.00,101039.10,Not Matched
INV001227,3,Router,522322,3,8473.15,12.00,28469.78,Not Matched
INV001228,1,Server,926351,2,13817.22,28.00,35372.08,Partial Match
INV001228,2,Laptop,697725,7,11241.18,5.00,82622.67,Matched
INV001229,1,Router,696119,2,11319.24,12.00,25355.10,Not Matched
INV001229,2,SSD,123853,7,14684.08,12.00,115123.19,Not Matched
INV001229,3,Keyboard,438798,2,11516.82,5.00,24185.32,Matched
INV001230,1,Webcam,518458,2,15468.53,12.00,34649.51,Not Matched
INV001230,2,Server,935635,1,7845.37,5.00,8237.64,Partial Match
INV001231,1,Printer,515545,6,7356.20,5.00,46344.06,Not Matched
INV001231,2,Server,874989,8,15887.97,18.00,149982.44,Not Matched
INV001231,3,Server,705044,6,19349.49,28.00,148604.08,Not Matched
INV001231,4,Webcam,394898,10,17464.29,5.00,183375.05,Matched
INV001232,1,Tablet,650390,10,9662.71,12.00,108222.35,Matched
INV001232,2,Printer,437495,5,15857.42,28.00,101487.49,Matched
INV001233,1,Printer,530466,4,18138.70,5.00,76182.54,Partial Match
INV001233,2,Monitor,733215,3,3100.68,28.00,11906.61,Matched
INV001234,1,Tablet,667904,10,14551.26,12.00,162974.11,Matched
INV001234,2,Monitor,488047,6,19865.70,5.00,125153.91,Not Matched
INV001235,1,Tablet,670358,5,2364.22,5.00,12412.16,Matched
INV001235,2,SSD,827800,3,4522.65,18.00,16010.18,Partial Match
INV001235,3,Webcam,575705,1,15340.85,18.00,18102.20,Partial Match
INV001236,1,Monitor,973661,5,6441.41,12.00,36071.90,Partial Match
INV001236,2,Router,251618,8,6042.57,5.00,50757.59,Matched
INV001236,3,Tablet,175522,2,14378.06,18.00,33932.22,Not Matched
INV001236,4,Printer,899841,10,6494.51,5.00,68192.36,Not Matched
INV001236,5,SSD,126092,4,6941.17,28.00,35538.79,Partial Match
INV001237,1,Mouse,443447,9,11261.71,28.00,129734.90,Partial Match
INV001237,2,Webcam,101764,8,1593.16,12.00,14274.71,Partial Match
INV001237,3,Printer,863985,6,8205.45,5.00,51694.34,Partial Match
INV001237,4,Printer,521283,9,5264.22,5.00,49746.88,Partial Match
INV001237,5,Server,897273,8,1678.27,28.00,17185.48,Partial Match
INV001238,1,Server,558459,7,5628.61,12.00,44128.30,Partial Match
INV001238,2,Laptop,122175,6,9701.85,5.00,61121.66,Not Matched
INV001238,3,Monitor,374835,2,4090.05,18.00,9652.52,Partial Match
INV001238,4,SSD,557922,1,8889.49,5.00,9333.96,Not Matched
INV001238,5,Laptop,673569,8,13638.07,12.00,122197.11,Matched
INV001239,1,Mouse,752684,3,12824.28,5.00,40396.48,Not Matched
INV001239,2,Router,381561,1,16801.35,5.00,17641.42,Not Matched
INV001239,3,Tablet,268721,10,17850.13,18.00,210631.53,Partial Match
INV001239,4,SSD,739655,9,18047.89,28.00,207911.69,Not Matched
INV001240,1,Laptop,718415,8,1297.48,28.00,13286.20,Partial Match
INV001240,2,Printer,537380,9,2879.06,12.00,29020.92,Matched
INV001240,3,Webcam,381140,9,7155.70,12.00,72129.46,Partial Match
INV001240,4,SSD,326001,4,7491.07,28.00,38354.28,Partial Match
INV001240,5,Monitor,591886,7,13181.55,18.00,108879.60,Partial Match
INV001241,1,Router,436007,1,8364.11,18.00,9869.65,Partial Match
INV001241,2,Monitor,321775,2,1858.33,5.00,3902.49,Partial Match
INV001241,3,Keyboard,157684,1,13773.04,28.00,17629.49,Matched
INV001241,4,Mouse,953003,5,7993.73,12.00,44764.89,Partial Match
INV001241,5,SSD,690963,4,16031.93,18.00,75670.71,Matched
INV001242,1,Server,997286,10,7855.78,28.00,100553.98,Partial Match
INV001242,2,Laptop,266909,3,3990.35,28.00,15322.94,Not Matched
INV001242,3,Webcam,290505,10,16183.52,28.00,207149.06,Matched
INV001242,4,Printer,723259,8,10684.26,5.00,89747.78,Partial Match
INV001242,5,Printer,506526,8,18349.66,5.00,154137.14,Not Matched
INV001243,1,Monitor,644725,8,1435.06,18.00,13546.97,Matched
INV001243,2,Router,996818,10,6449.37,5.00,67718.39,Matched
INV001243,3,Laptop,693716,9,3283.03,5.00,31024.63,Partial Match
INV001244,1,Server,380020,8,4502.75,28.00,46108.16,Matched
INV001244,2,Webcam,764953,6,19229.87,5.00,121148.18,Not Matched
INV001244,3,Keyboard,630217,6,19880.31,28.00,152680.78,Not Matched
INV001244,4,Mouse,483591,2,13400.34,28.00,34304.87,Matched
INV001244,5,Mouse,482361,1,8492.82,18.00,10021.53,Matched
INV001245,1,Mouse,820631,3,16412.81,18.00,58101.35,Matched
INV001245,2,Keyboard,422280,9,11074.98,5.00,104658.56,Matched
INV001245,3,Server,936438,5,12803.86,5.00,67220.27,Partial Match
INV001245,4,Keyboard,260999,6,18726.46,18.00,132583.34,Matched
INV001246,1,Monitor,305500,4,8720.64,18.00,41161.42,Not Matched
INV001246,2,Router,221347,4,7513.25,18.00,35462.54,Partial Match
INV001246,3,Keyboard,783205,5,9029.27,28.00,57787.33,Matched
INV001247,1,Laptop,347214,9,17365.21,5.00,164101.23,Matched
INV001247,2,Server,410063,10,4530.45,12.00,50741.04,Matched
INV001247,3,Router,121523,9,7679.96,12.00,77414.00,Matched
INV001248,1,Monitor,425151,2,6087.73,18.00,14367.04,Matched
INV001248,2,SSD,933697,4,13968.25,28.00,71517.44,Not Matched
INV001248,3,Mouse,123558,8,15331.15,12.00,137367.10,Not Matched
INV001249,1,Server,731585,2,4229.52,12.00,9474.12,Matched
INV001249,2,Laptop,105573,4,8940.42,12.00,40053.08,Not Matched
INV001249,3,SSD,690883,5,3235.70,12.00,18119.92,Matched
INV001250,1,Server,820224,8,7412.81,5.00,62267.60,Matched
INV001250,2,Keyboard,230717,9,9569.21,28.00,110237.30,Partial Match
INV001250,3,Laptop,713005,8,6040.60,5.00,50741.04,Matched
INV001250,4,Laptop,549709,6,13038.49,5.00,82142.49,Matched
INV001250,5,Webcam,553373,10,14928.32,18.00,176154.18,Matched
INV001251,1,Monitor,860123,5,13178.21,18.00,77751.44,Not Matched
INV001251,2,Server,270606,10,10933.79,28.00,139952.51,Partial Match
INV001252,1,Tablet,889910,2,8848.94,28.00,22653.29,Not Matched
INV001252,2,Webcam,557967,9,4119.00,28.00,47450.88,Partial Match
INV001252,3,Monitor,853369,9,12902.01,28.00,148631.16,Matched
INV001253,1,SSD,870995,1,5017.78,28.00,6422.76,Not Matched
INV001253,2,Webcam,803712,7,17185.75,28.00,153984.32,Not Matched
INV001253,3,Keyboard,940010,2,5673.17,12.00,12707.90,Not Matched
INV001253,4,Mouse,464905,10,5027.38,5.00,52787.49,Partial Match
INV001253,5,SSD,325313,2,8303.79,12.00,18600.49,Not Matched
INV001254,1,Monitor,167551,2,18419.65,12.00,41260.02,Matched
INV001254,2,Router,480194,7,6189.99,18.00,51129.32,Partial Match
INV001254,3,Tablet,903146,9,10131.37,5.00,95741.45,Partial Match
INV001254,4,Monitor,535505,1,2606.57,18.00,3075.75,Matched
INV001255,1,Router,142243,2,3733.30,5.00,7839.93,Not Matched
INV001255,2,SSD,434028,8,13020.69,28.00,133331.87,Not Matched
INV001255,3,Webcam,698851,8,1811.54,5.00,15216.94,Matched
INV001255,4,SSD,223890,2,14423.47,12.00,32308.57,Matched
INV001256,1,Monitor,768268,8,6408.97,12.00,57424.37,Not Matched
INV001256,2,Keyboard,884191,1,3946.61,12.00,4420.20,Partial Match
INV001256,3,SSD,164536,6,5584.53,5.00,35182.54,Not Matched
INV001257,1,SSD,405244,2,10657.10,12.00,23871.90,Not Matched
INV001257,2,Laptop,407891,2,16342.24,12.00,36606.62,Partial Match
INV001257,3,Monitor,366189,2,18194.53,18.00,42939.09,Not Matched
INV001257,4,Router,757063,10,13262.62,28.00,169761.54,Not Matched
INV001258,1,Mouse,730538,2,1859.04,28.00,4759.14,Not Matched
INV001258,2,Server,771664,1,1214.16,18.00,1432.71,Matched
INV001258,3,Router,242094,8,13594.14,12.00,121803.49,Matched
INV001258,4,Monitor,647894,8,17622.88,18.00,166359.99,Matched
INV001258,5,SSD,474284,3,11968.37,5.00,37700.37,Matched
INV001259,1,Server,552628,1,10531.06,18.00,12426.65,Not Matched
INV001259,2,Monitor,556942,1,2599.83,5.00,2729.82,Not Matched
INV001259,3,SSD,692769,8,9595.60,12.00,85976.58,Matched
INV001260,1,Keyboard,683487,6,12936.54,5.00,81500.20,Not Matched
INV001260,2,SSD,571467,1,7098.10,12.00,7949.87,Partial Match
INV001260,3,Laptop,524592,5,10830.46,28.00,69314.94,Partial Match
INV001261,1,Laptop,691325,1,6708.19,12.00,7513.17,Not Matched
INV001261,2,Laptop,190570,10,1223.12,28.00,15655.94,Partial Match
INV001262,1,Router,821875,6,3195.61,18.00,22624.92,Matched
INV001262,2,Keyboard,535300,6,18657.65,12.00,125379.41,Not Matched
INV001262,3,Laptop,440905,7,19770.56,5.00,145313.62,Matched
INV001263,1,Printer,496040,4,14250.05,18.00,67260.24,Matched
INV001263,2,Monitor,381569,5,18025.01,18.00,106347.56,Matched
INV001264,1,Router,666755,1,7967.37,12.00,8923.45,Not Matched
INV001264,2,Mouse,744256,6,5004.50,28.00,38434.56,Not Matched
INV001264,3,Server,805411,10,12562.74,12.00,140702.69,Not Matched
INV001264,4,Laptop,960295,2,18324.06,28.00,46909.59,Matched
INV001265,1,SSD,259819,2,9640.18,12.00,21594.00,Matched
INV001265,2,Mouse,365059,6,5389.65,28.00,41392.51,Not Matched
INV001265,3,Printer,803361,7,9838.93,5.00,72316.14,Not Matched
INV001266,1,Monitor,920514,10,4782.90,5.00,50220.45,Partial Match
INV001266,2,Tablet,810858,6,4293.35,12.00,28851.31,Not Matched
INV001266,3,Router,208392,6,19705.02,28.00,151334.55,Matched
INV001266,4,Router,651440,10,8656.61,28.00,110804.61,Matched
INV001266,5,Webcam,221666,1,4772.78,5.00,5011.42,Matched
INV001267,1,Tablet,976723,9,8969.78,12.00,90415.38,Not Matched
INV001267,2,Webcam,304955,8,19742.71,18.00,186371.18,Partial Match
INV001267,3,Monitor,847039,6,19206.75,5.00,121002.53,Not Matched
INV001268,1,Mouse,326289,10,4382.09,5.00,46011.95,Matched
INV001268,2,Tablet,951108,10,18289.81,18.00,215819.76,Matched
INV001268,3,SSD,144683,3,4043.91,28.00,15528.61,Partial Match
INV001269,1,Router,275562,10,16132.89,28.00,206500.99,Not Matched
INV001269,2,SSD,796774,10,13277.89,28.00,169956.99,Partial Match
INV001270,1,Laptop,324727,6,4059.27,5.00,25573.40,Matched
INV001270,2,Server,362267,6,4798.26,12.00,32244.31,Not Matched
INV001271,1,SSD,282996,10,14900.66,12.00,166887.39,Not Matched
INV001271,2,Router,902490,5,16039.01,5.00,84204.80,Partial Match
INV001271,3,Monitor,111007,5,11289.97,18.00,66610.82,Partial Match
INV001272,1,Router,940143,8,4595.36,5.00,38601.02,Partial Match
INV001272,2,Mouse,650761,4,12010.36,5.00,50443.51,Not Matched
INV001272,3,Keyboard,890811,4,13505.55,12.00,60504.86,Partial Match
INV001272,4,Mouse,941660,10,1612.19,18.00,19023.84,Matched
INV001272,5,SSD,752968,2,19753.74,18.00,46618.83,Matched
INV001273,1,Webcam,813807,9,13627.56,18.00,144724.69,Partial Match
INV001273,2,SSD,102496,10,12368.73,5.00,129871.67,Matched
INV001273,3,SSD,367366,5,4692.66,18.00,27686.69,Partial Match
INV001273,4,Printer,201027,8,2699.88,28.00,27646.77,Not Matched
INV001273,5,Tablet,687067,9,19708.93,5.00,186249.39,Partial Match
INV001274,1,Server,161598,10,17562.78,5.00,184409.19,Not Matched
INV001274,2,SSD,773764,9,4282.59,28.00,49335.44,Partial Match
INV001274,3,Monitor,720055,10,6063.61,5.00,63667.91,Partial Match
INV001274,4,Keyboard,282341,6,9778.07,5.00,61601.84,Matched
INV001275,1,Laptop,206093,5,13802.72,12.00,77295.23,Not Matched
INV001275,2,Router,623332,5,16450.69,5.00,86366.12,Matched
INV001275,3,Printer,551513,3,17671.35,18.00,62556.58,Not Matched
INV001275,4,Mouse,244711,7,6511.16,28.00,58339.99,Not Matched
INV001276,1,Monitor,981326,1,6873.13,5.00,7216.79,Not Matched
INV001276,2,Webcam,120581,5,10978.31,28.00,70261.18,Matched
INV001276,3,Server,877483,9,13981.79,28.00,161070.22,Not Matched
INV001277,1,Router,880094,3,19554.06,12.00,65701.64,Matched
INV001277,2,Mouse,233053,4,3369.54,28.00,17252.04,Not Matched
INV001277,3,Tablet,969509,8,9962.07,5.00,83681.39,Matched
INV001277,4,Tablet,555692,5,15756.75,5.00,82722.94,Matched
INV001278,1,Webcam,935055,4,19646.49,5.00,82515.26,Not Matched
INV001278,2,SSD,457567,8,9482.45,12.00,84962.75,Not Matched
INV001278,3,Server,915231,10,5895.18,12.00,66026.02,Not Matched
INV001278,4,Server,735897,2,4866.61,12.00,10901.21,Matched
INV001278,5,Printer,518408,7,17590.89,12.00,137912.58,Matched
INV001279,1,Tablet,981434,1,5749.93,18.00,6784.92,Matched
INV001279,2,Laptop,867266,1,9134.68,28.00,11692.39,Partial Match
INV001280,1,Webcam,722702,6,3572.54,12.00,24007.47,Partial Match
INV001280,2,Laptop,985826,6,12297.41,28.00,94444.11,Partial Match
