Document_ID,Invoice_ID,Vendor_Name,Vendor_GSTIN,Buyer_Name,Invoice_Number,Invoice_Date,PO_Number,Taxable_Amount,CGST_Amount,SGST_Amount,IGST_Amount,Total_Amount,Confidence_Score,OCR_Status,Reconciliation_Status,Processing_Time_Min,Exception_Reason
DOC001142,INV001142,Velocity Systems,37ABCDE1849F1Z3,Capgemini,INVNO-101142,2024-01-05,PO-4691426,239097.74,0,0,59900.08,298997.82,95.43,Failed,Matched,17,No Exception
DOC001143,INV001143,Velocity Systems,37ABCDE3463F1Z7,Cognizant,INVNO-101143,2024-09-16,PO-9924842,164703.84,0,0,36415.61,201119.45,98.17,Success,Matched,4,No Exception
DOC001144,INV001144,Pioneer Industries,22ABCDE8969F1Z8,Capgemini,INVNO-101144,2024-12-27,PO-3134036,214861.78,0,0,21730.68,236592.46,91.18,Success,Matched,14,No Exception
DOC001145,INV001145,Blue Ocean Pvt Ltd,10ABCDE3526F1Z1,Cognizant,INVNO-101145,2024-11-27,PO-9040904,366943.69,25322.14,25322.14,0,417587.97,97.58,Success,Matched,23,No Exception
DOC001146,INV001146,Future Tech,21ABCDE7233F1Z9,IBM India,INVNO-101146,2025-09-12,PO-5021169,191672.07,0,0,10768.54,202440.61,93.28,Failed,Matched,26,No Exception
DOC001147,INV001147,Metro Distributors,23ABCDE3126F1Z9,Wipro,INVNO-101147,2024-01-05,PO-4009498,137997.4,8386.71,8386.71,0,154770.82,87.93,Failed,Matched,23,No Exception
DOC001148,INV001148,Pioneer Industries,16ABCDE7975F1Z8,TCS,INVNO-101148,2025-03-04,PO-4859744,21131.91,0,0,1650.18,22782.09,94.68,Failed,Matched,17,No Exception
DOC001149,INV001149,Smart Electronics,26ABCDE8063F1Z6,Cognizant,INVNO-101149,2025-11-09,PO-3426711,163442.85,16992.55,16992.55,0,197427.95,86.75,Partial,Matched,24,No Exception
DOC001150,INV001150,GreenLeaf Trading,18ABCDE6363F1Z4,HCL,INVNO-101150,2024-05-03,PO-9975321,88368.06,0,0,6560.71,94928.77,93.36,Partial,Matched,17,No Exception
DOC001151,INV001151,Tech Solutions,13ABCDE3068F1Z3,IBM India,INVNO-101151,2024-04-05,PO-3365425,242671.39,0,0,44751.57,287422.96,90.45,Failed,Matched,11,No Exception
DOC001152,INV001152,ABC Industries,29ABCDE9213F1Z5,Infosys,INVNO-101152,2024-01-22,PO-5181641,155236.38,19251.47,19251.47,0,193739.32,81.88,Failed,Matched,12,No Exception
DOC001153,INV001153,Tech Solutions,36ABCDE8430F1Z5,Wipro,INVNO-101153,2024-07-31,PO-2466194,57015.86,4372.77,4372.76,0,65761.39,98.33,Success,Matched,26,No Exception
DOC001154,INV001154,Neo Technologies,27ABCDE1142F1Z1,Accenture,INVNO-101154,2024-08-09,PO-6590951,374191.4,0,0,37456.26,411647.66,83.73,Success,Matched,22,No Exception
DOC001155,INV001155,Sigma Enterprises,36ABCDE3900F1Z8,Cognizant,INVNO-101155,2024-07-29,PO-8311463,309527.81,18314.51,18314.5,0,346156.82,93.27,Partial,Matched,22,No Exception
DOC001156,INV001156,Future Tech,16ABCDE5396F1Z8,Accenture,INVNO-101156,2025-11-02,PO-3846074,102091.2,2853.33,2853.33,0,107797.86,95.54,Failed,Matched,15,No Exception
DOC001157,INV001157,ABC Industries,28ABCDE3136F1Z8,Cognizant,INVNO-101157,2024-08-21,PO-5451919,87253.59,4420.02,4420.03,0,96093.64,83.48,Failed,Matched,2,No Exception
DOC001158,INV001158,Sigma Enterprises,32ABCDE7360F1Z6,Capgemini,INVNO-101158,2024-03-02,PO-6691035,83665.17,6532.98,6532.98,0,96731.13,97.93,Partial,Matched,17,No Exception
DOC001159,INV001159,Neo Technologies,27ABCDE3732F1Z3,IBM India,INVNO-101159,2025-10-13,PO-6126938,170685.44,4637.68,4637.68,0,179960.8,85.44,Partial,Matched,6,No Exception
DOC001160,INV001160,Crystal Electronics,36ABCDE5478F1Z6,Accenture,INVNO-101160,2025-10-06,PO-2229919,326632.41,0,0,36147.22,362779.63,80.79,Failed,Matched,25,No Exception
DOC001161,INV001161,Apex Manufacturing,13ABCDE3064F1Z1,Capgemini,INVNO-101161,2025-12-19,PO-6661968,125704.83,0,0,20223.63,145928.46,95.08,Success,Matched,3,No Exception
DOC001162,INV001162,Future Tech,15ABCDE6528F1Z5,TCS,INVNO-101162,2024-12-10,PO-5331807,375410.3,27174.49,27174.49,0,429759.28,81.35,Partial,Matched,14,No Exception
DOC001163,INV001163,Future Tech,18ABCDE5145F1Z9,Wipro,INVNO-101163,2024-11-02,PO-2604123,72006.76,6309.73,6309.74,0,84626.23,96.35,Partial,Matched,22,No Exception
DOC001164,INV001164,Prime Supplies,15ABCDE8006F1Z8,Cognizant,INVNO-101164,2025-05-08,PO-1721478,64007.39,8823.17,8823.17,0,81653.73,97.56,Success,Matched,3,No Exception
DOC001165,INV001165,Metro Distributors,30ABCDE4476F1Z9,Accenture,INVNO-101165,2025-01-09,PO-1423328,110204.81,0,0,8529.9,118734.71,95.36,Partial,Matched,24,No Exception
DOC001166,INV001166,ABC Industries,12ABCDE7809F1Z4,TCS,INVNO-101166,2025-12-05,PO-1306006,106205.14,6372.31,6372.3,0,118949.75,93.1,Success,Matched,24,No Exception
DOC001167,INV001167,Omega Supplies,24ABCDE7738F1Z5,Capgemini,INVNO-101167,2025-06-23,PO-7940863,131350.82,9570.92,9570.93,0,150492.67,85.38,Partial,Matched,21,No Exception
DOC001168,INV001168,Prime Supplies,35ABCDE4695F1Z7,Wipro,INVNO-101168,2025-03-18,PO-5261434,210959.9,0,0,36612.77,247572.67,89.94,Failed,Matched,5,No Exception
DOC001169,INV001169,Global Traders,24ABCDE6822F1Z2,HCL,INVNO-101169,2024-06-06,PO-2532666,383483.36,46218.83,46218.84,0,475921.03,84.15,Partial,Matched,7,No Exception
DOC001170,INV001170,Smart Electronics,16ABCDE6033F1Z2,TCS,INVNO-101170,2024-05-05,PO-2735670,119825.48,0,0,33551.13,153376.61,91.72,Partial,Matched,16,No Exception
DOC001171,INV001171,Future Tech,36ABCDE7651F1Z4,IBM India,INVNO-101171,2025-08-12,PO-6352473,127055.78,8900.69,8900.69,0,144857.16,89.93,Partial,Matched,16,No Exception
DOC001172,INV001172,Crystal Electronics,10ABCDE5232F1Z2,HCL,INVNO-101172,2025-02-01,PO-8525254,32361.89,0,0,9061.33,41423.22,80.36,Success,Matched,8,No Exception
DOC001173,INV001173,Sigma Enterprises,11ABCDE2060F1Z2,Capgemini,INVNO-101173,2024-12-07,PO-8933934,328105.88,0,0,38356.14,366462.02,82.15,Failed,Matched,29,No Exception
DOC001174,INV001174,Smart Electronics,14ABCDE5728F1Z1,TCS,INVNO-101174,2024-11-24,PO-3338535,239059,0,0,47954.02,287013.02,88.09,Failed,Matched,5,No Exception
DOC001175,INV001175,Blue Ocean Pvt Ltd,21ABCDE6950F1Z3,HCL,INVNO-101175,2024-04-09,PO-2801681,187070.12,7648.37,7648.37,0,202366.86,86.99,Partial,Matched,29,No Exception
DOC001176,INV001176,Future Tech,26ABCDE6651F1Z4,IBM India,INVNO-101176,2025-06-26,PO-7233259,124306.89,10184.43,10184.43,0,144675.75,94.12,Partial,Matched,13,No Exception
DOC001177,INV001177,Elite Components,19ABCDE8134F1Z5,Accenture,INVNO-101177,2025-04-28,PO-8755474,159365.47,12552.12,12552.13,0,184469.72,90.9,Failed,Matched,7,No Exception
DOC001178,INV001178,Future Tech,16ABCDE2633F1Z1,TCS,INVNO-101178,2025-09-04,PO-7373037,365858.25,0,0,40955.41,406813.66,99.86,Failed,Matched,26,No Exception
DOC001179,INV001179,Velocity Systems,12ABCDE9974F1Z7,IBM India,INVNO-101179,2025-03-17,PO-7648213,167220.76,21203.26,21203.27,0,209627.29,92.73,Partial,Matched,9,No Exception
DOC001180,INV001180,ABC Industries,16ABCDE1782F1Z3,Wipro,INVNO-101180,2025-12-05,PO-6151247,420104.62,0,0,83259.57,503364.19,91.92,Partial,Matched,24,No Exception
DOC001181,INV001181,Blue Ocean Pvt Ltd,37ABCDE1680F1Z5,Wipro,INVNO-101181,2024-05-13,PO-8988322,162256.31,0,0,19828.42,182084.73,96.9,Success,Matched,26,No Exception
DOC001182,INV001182,Omega Supplies,19ABCDE3489F1Z4,Capgemini,INVNO-101182,2024-10-12,PO-5647651,173784.42,0,0,37530.09,211314.51,97.51,Failed,Exception,7,PO Mismatch
DOC001183,INV001183,Metro Distributors,26ABCDE7185F1Z9,Cognizant,INVNO-101183,2025-08-27,PO-9282548,187913.93,0,0,33824.51,221738.44,86.31,Failed,Matched,20,No Exception
DOC001184,INV001184,Elite Components,30ABCDE9337F1Z1,Cognizant,INVNO-101184,2024-07-03,PO-3395935,163590.03,0,0,35796.09,199386.12,97.11,Success,Matched,4,No Exception
DOC001185,INV001185,Tech Solutions,34ABCDE7569F1Z3,Cognizant,INVNO-101185,2025-06-01,PO-3666170,234697.14,31047.07,31047.07,0,296791.28,93.52,Partial,Matched,23,No Exception
DOC001186,INV001186,Metro Distributors,36ABCDE2250F1Z6,Wipro,INVNO-101186,2024-06-16,PO-1661022,81861.45,3165.55,3165.55,0,88192.55,95.65,Partial,Partial Match,25,Amount Mismatch
DOC001187,INV001187,Omega Supplies,37ABCDE6009F1Z7,IBM India,INVNO-101187,2025-08-24,PO-8490117,192213.62,16807.19,16807.19,0,225828,82.6,Failed,Matched,7,No Exception
DOC001188,INV001188,Crystal Electronics,37ABCDE1376F1Z6,HCL,INVNO-101188,2024-12-21,PO-3615719,96638.1,8948.72,8948.72,0,114535.54,88.58,Partial,Matched,14,No Exception
DOC001189,INV001189,ABC Industries,35ABCDE3174F1Z9,HCL,INVNO-101189,2024-09-01,PO-1103952,304658.34,25957.78,25957.78,0,356573.9,82.81,Failed,Matched,6,No Exception
DOC001190,INV001190,Omega Supplies,31ABCDE2599F1Z5,Accenture,INVNO-101190,2024-03-26,PO-5262916,20440.56,1006.13,1006.13,0,22452.82,86.05,Failed,Matched,15,No Exception
DOC001191,INV001191,Sigma Enterprises,29ABCDE3874F1Z9,Capgemini,INVNO-101191,2025-07-12,PO-9402285,261805.26,0,0,58902.71,320707.97,91.54,Failed,Matched,8,No Exception
DOC001192,INV001192,Crystal Electronics,36ABCDE9744F1Z1,TCS,INVNO-101192,2024-12-22,PO-3944996,211296.41,0,0,44496.21,255792.62,81.13,Success,Matched,15,No Exception
DOC001193,INV001193,Elite Components,13ABCDE3134F1Z7,Accenture,INVNO-101193,2024-07-04,PO-6186612,228644.38,17509.53,17509.53,0,263663.44,80.61,Success,Matched,29,No Exception
DOC001194,INV001194,GreenLeaf Trading,23ABCDE5509F1Z2,HCL,INVNO-101194,2024-03-02,PO-9675690,382186.41,0,0,82954.62,465141.03,94.96,Success,Matched,6,No Exception
DOC001195,INV001195,Neo Technologies,35ABCDE1739F1Z1,Capgemini,INVNO-101195,2024-01-02,PO-3110505,226614.35,15032.09,15032.1,0,256678.54,81.8,Success,Matched,3,No Exception
DOC001196,INV001196,Elite Components,26ABCDE5577F1Z5,IBM India,INVNO-101196,2024-06-24,PO-5802152,223606.56,16286.91,16286.9,0,256180.37,93.49,Success,Matched,10,No Exception
DOC001197,INV001197,Apex Manufacturing,23ABCDE9667F1Z9,IBM India,INVNO-101197,2024-06-26,PO-9440675,126715.77,17740.21,17740.21,0,162196.19,95.66,Success,Matched,9,No Exception
DOC001198,INV001198,Vertex Systems,35ABCDE1600F1Z8,HCL,INVNO-101198,2025-02-11,PO-7728011,265410.36,11528.59,11528.59,0,288467.54,94.96,Success,Matched,14,No Exception
DOC001199,INV001199,Smart Electronics,36ABCDE7721F1Z7,IBM India,INVNO-101199,2025-05-25,PO-2968904,358298.01,0,0,55218.14,413516.15,97.6,Partial,Matched,9,No Exception
DOC001200,INV001200,ABC Industries,26ABCDE1313F1Z2,Capgemini,INVNO-101200,2025-08-10,PO-1243942,60784.15,0,0,8151.23,68935.38,88.56,Failed,Matched,4,No Exception
DOC001201,INV001201,Sunrise Traders,15ABCDE4520F1Z5,HCL,INVNO-101201,2025-09-12,PO-8871530,347262.09,0,0,30446.91,377709,93.45,Partial,Matched,13,No Exception
DOC001202,INV001202,Blue Ocean Pvt Ltd,12ABCDE2771F1Z3,Cognizant,INVNO-101202,2024-04-11,PO-3563409,285043.19,0,0,51307.78,336350.97,86.8,Failed,Matched,23,No Exception
DOC001203,INV001203,ABC Industries,30ABCDE5890F1Z7,TCS,INVNO-101203,2025-10-24,PO-3206553,391475.75,0,0,51134.78,442610.53,85.16,Success,Matched,1,No Exception
DOC001204,INV001204,Metro Distributors,13ABCDE3456F1Z9,Capgemini,INVNO-101204,2024-12-19,PO-1521525,245335.28,14191.72,14191.72,0,273718.72,86.86,Partial,Matched,20,No Exception
DOC001205,INV001205,Global Traders,13ABCDE9137F1Z7,Capgemini,INVNO-101205,2025-04-01,PO-3297561,243037.74,0,0,15323.08,258360.82,82.92,Failed,Matched,17,No Exception
DOC001206,INV001206,Tech Solutions,15ABCDE8918F1Z6,Wipro,INVNO-101206,2024-03-25,PO-3628274,94988.3,4940.99,4941,0,104870.29,93.06,Failed,Matched,25,No Exception
DOC001207,INV001207,Future Tech,19ABCDE5405F1Z7,TCS,INVNO-101207,2024-04-28,PO-5897659,190914.23,23389.6,23389.59,0,237693.42,98.96,Failed,Matched,19,No Exception
DOC001208,INV001208,Elite Components,30ABCDE1245F1Z1,Cognizant,INVNO-101208,2024-01-16,PO-6752319,72387.87,0,0,10195.13,82583,96.93,Success,Matched,4,No Exception
DOC001209,INV001209,Crystal Electronics,18ABCDE4600F1Z7,Capgemini,INVNO-101209,2024-09-25,PO-3058422,173142.53,11434.02,11434.02,0,196010.57,80.47,Partial,Matched,11,No Exception
DOC001210,INV001210,Apex Manufacturing,13ABCDE8909F1Z6,Infosys,INVNO-101210,2024-06-21,PO-3722083,169412.72,12562.12,12562.12,0,194536.96,87.12,Partial,Matched,11,No Exception
DOC001211,INV001211,ABC Industries,34ABCDE8923F1Z1,Infosys,INVNO-101211,2025-12-14,PO-9762557,129206.43,0,0,20753.28,149959.71,80.91,Failed,Matched,6,No Exception
DOC001212,INV001212,Omega Supplies,25ABCDE2226F1Z9,Infosys,INVNO-101212,2025-05-04,PO-5216693,81764.23,0,0,8078.9,89843.13,88.28,Partial,Matched,9,No Exception
DOC001213,INV001213,Velocity Systems,12ABCDE6900F1Z4,Wipro,INVNO-101213,2024-10-05,PO-1821435,213674.38,5341.86,5341.86,0,224358.1,89.49,Failed,Matched,11,No Exception
DOC001214,INV001214,Smart Electronics,11ABCDE8758F1Z9,Capgemini,INVNO-101214,2024-08-21,PO-6735014,241469.14,15876.92,15876.93,0,273222.99,83.6,Failed,Matched,16,No Exception
DOC001215,INV001215,Sigma Enterprises,10ABCDE1159F1Z7,Wipro,INVNO-101215,2024-09-30,PO-6900953,140419.1,3759.04,3759.04,0,147937.18,94.84,Success,Matched,7,No Exception
DOC001216,INV001216,Smart Electronics,25ABCDE2261F1Z7,TCS,INVNO-101216,2025-08-13,PO-8984479,100138.44,5780.18,5780.18,0,111698.8,85.62,Failed,Matched,5,No Exception
DOC001217,INV001217,Elite Components,20ABCDE3268F1Z5,Wipro,INVNO-101217,2024-10-22,PO-3836241,327477,24227.99,24227.98,0,375932.97,81.45,Failed,Matched,7,No Exception
DOC001218,INV001218,ABC Industries,23ABCDE2417F1Z1,Cognizant,INVNO-101218,2024-05-09,PO-5132759,102676.41,0,0,8940.36,111616.77,82.53,Failed,Matched,5,No Exception
DOC001219,INV001219,GreenLeaf Trading,24ABCDE5174F1Z3,Wipro,INVNO-101219,2025-10-25,PO-2441982,229194.14,12164.68,12164.69,0,253523.51,99.71,Success,Matched,11,No Exception
DOC001220,INV001220,Neo Technologies,36ABCDE7383F1Z5,TCS,INVNO-101220,2025-01-15,PO-9002740,53990.1,0,0,14199.57,68189.67,84.26,Failed,Exception,22,Amount Mismatch
DOC001221,INV001221,Tech Solutions,36ABCDE3124F1Z2,Infosys,INVNO-101221,2024-12-15,PO-3121277,96203.95,0,0,8161.09,104365.04,83.18,Partial,Matched,6,No Exception
DOC001222,INV001222,GreenLeaf Trading,21ABCDE8232F1Z6,Capgemini,INVNO-101222,2025-08-10,PO-8389588,301206.41,0,0,50913.2,352119.61,87.26,Success,Partial Match,28,Amount Mismatch
DOC001223,INV001223,GreenLeaf Trading,26ABCDE7633F1Z3,Wipro,INVNO-101223,2025-02-06,PO-5691426,171952.63,0,0,16856.42,188809.05,84.15,Partial,Matched,19,No Exception
DOC001224,INV001224,Vertex Systems,32ABCDE7090F1Z8,Infosys,INVNO-101224,2025-04-07,PO-9132218,429992.3,0,0,113252.4,543244.7,94.92,Partial,Matched,21,No Exception
DOC001225,INV001225,Omega Supplies,16ABCDE2339F1Z8,HCL,INVNO-101225,2025-06-24,PO-5088380,237057.34,20834.47,20834.48,0,278726.29,91.1,Failed,Matched,19,No Exception
DOC001226,INV001226,Future Tech,33ABCDE4193F1Z4,Capgemini,INVNO-101226,2025-07-02,PO-9888139,133208.13,8777.42,8777.43,0,150762.98,98.9,Failed,Matched,5,No Exception
DOC001227,INV001227,Global Traders,22ABCDE8650F1Z1,Capgemini,INVNO-101227,2025-05-09,PO-5877007,170785.37,0,0,35190.15,205975.52,81.04,Success,Matched,3,No Exception
DOC001228,INV001228,Crystal Electronics,30ABCDE1683F1Z8,Capgemini,INVNO-101228,2024-10-11,PO-7735200,106322.7,0,0,11672.05,117994.75,84.15,Failed,Matched,4,No Exception
DOC001229,INV001229,Crystal Electronics,30ABCDE9039F1Z6,IBM India,INVNO-101229,2024-08-07,PO-9636630,148460.68,0,0,16202.93,164663.61,93.14,Success,Matched,9,No Exception
DOC001230,INV001230,Neo Technologies,10ABCDE6301F1Z5,HCL,INVNO-101230,2025-02-02,PO-3861227,38782.43,2052.36,2052.36,0,42887.15,85.23,Success,Matched,13,No Exception
DOC001231,INV001231,Elite Components,22ABCDE7668F1Z1,Capgemini,INVNO-101231,2024-07-07,PO-9281986,461980.8,33162.42,33162.41,0,528305.63,97.2,Success,Matched,8,No Exception
DOC001232,INV001232,Smart Electronics,29ABCDE9491F1Z3,Accenture,INVNO-101232,2025-04-13,PO-6532394,175914.2,0,0,33795.64,209709.84,90.5,Failed,Matched,25,No Exception
DOC001233,INV001233,Velocity Systems,23ABCDE5338F1Z3,Capgemini,INVNO-101233,2025-05-06,PO-1638793,81856.84,0,0,6232.31,88089.15,90.77,Partial,Matched,20,No Exception
DOC001234,INV001234,Apex Manufacturing,28ABCDE1408F1Z5,Capgemini,INVNO-101234,2024-01-13,PO-8118784,264706.8,0,0,23421.22,288128.02,87.54,Success,Matched,22,No Exception
DOC001235,INV001235,Global Traders,11ABCDE5038F1Z9,HCL,INVNO-101235,2025-11-02,PO-2296478,40729.9,2897.32,2897.32,0,46524.54,92.04,Failed,Matched,10,No Exception
DOC001236,INV001236,Sunrise Traders,20ABCDE4279F1Z6,IBM India,INVNO-101236,2025-06-13,PO-4321925,202013.51,11239.67,11239.67,0,224492.85,85.23,Success,Partial Match,3,Duplicate Invoice
DOC001237,INV001237,Blue Ocean Pvt Ltd,29ABCDE6771F1Z7,Capgemini,INVNO-101237,2024-04-16,PO-9539560,224137.51,0,0,38498.79,262636.3,99.76,Success,Matched,29,No Exception
DOC001238,INV001238,Future Tech,22ABCDE8628F1Z4,TCS,INVNO-101238,2024-01-16,PO-9566182,223785.52,11324.01,11324.01,0,246433.54,81.77,Failed,Matched,27,No Exception
DOC001239,INV001239,Elite Components,11ABCDE4423F1Z4,Cognizant,INVNO-101239,2025-06-20,PO-4135278,396206.5,0,0,80374.62,476581.12,92.31,Partial,Matched,14,No Exception
DOC001240,INV001240,Blue Ocean Pvt Ltd,15ABCDE1120F1Z3,Infosys,INVNO-101240,2024-09-20,PO-1973923,222927.81,0,0,38742.65,261670.46,92.27,Partial,Matched,9,No Exception
DOC001241,INV001241,Velocity Systems,25ABCDE3667F1Z3,Infosys,INVNO-101241,2025-06-04,PO-1879019,129950.18,10943.52,10943.53,0,151837.23,99.66,Partial,Matched,21,No Exception
DOC001242,INV001242,Zenith Solutions,17ABCDE4827F1Z6,Cognizant,INVNO-101242,2025-08-24,PO-2974263,484635.41,0,0,82275.49,566910.9,91.34,Success,Matched,29,No Exception
DOC001243,INV001243,GreenLeaf Trading,36ABCDE3262F1Z8,Wipro,INVNO-101243,2025-04-11,PO-2191229,105521.45,0,0,6768.53,112289.98,80.66,Success,Partial Match,30,Amount Mismatch
DOC001244,INV001244,Prime Supplies,35ABCDE2983F1Z1,Capgemini,INVNO-101244,2025-01-18,PO-9225535,305976.58,29143.47,29143.47,0,364263.52,85.66,Failed,Matched,7,No Exception
DOC001245,INV001245,Future Tech,18ABCDE3692F1Z8,Wipro,INVNO-101245,2025-03-24,PO-1759775,325291.31,18636.1,18636.1,0,362563.51,80.8,Failed,Matched,27,No Exception
DOC001246,INV001246,Global Traders,14ABCDE1250F1Z4,TCS,INVNO-101246,2025-02-05,PO-2778863,110081.91,0,0,24329.38,134411.29,82.42,Success,Matched,29,No Exception
DOC001247,INV001247,Global Traders,14ABCDE1886F1Z5,TCS,INVNO-101247,2024-08-14,PO-4806924,270711.03,10772.62,10772.62,0,292256.27,83.08,Failed,Matched,30,No Exception
DOC001248,INV001248,Sigma Enterprises,23ABCDE5806F1Z4,TCS,INVNO-101248,2024-11-19,PO-5473070,190697.66,0,0,32553.92,223251.58,88.39,Success,Matched,22,No Exception
DOC001249,INV001249,Sigma Enterprises,24ABCDE3179F1Z5,IBM India,INVNO-101249,2025-11-26,PO-7530967,60399.22,3623.95,3623.95,0,67647.12,93.41,Failed,Matched,23,No Exception
DOC001250,INV001250,Elite Components,24ABCDE8910F1Z7,IBM India,INVNO-101250,2025-08-28,PO-8324329,421264.31,30139.15,30139.15,0,481542.61,81.55,Partial,Matched,3,No Exception
DOC001251,INV001251,Apex Manufacturing,36ABCDE8553F1Z2,HCL,INVNO-101251,2025-08-02,PO-2889177,175228.95,0,0,42475,217703.95,95.12,Success,Matched,23,No Exception
DOC001252,INV001252,Smart Electronics,29ABCDE5832F1Z9,TCS,INVNO-101252,2024-05-24,PO-9352755,170886.97,0,0,47848.36,218735.33,85.7,Failed,Matched,11,No Exception
DOC001253,INV001253,Metro Distributors,31ABCDE7620F1Z5,IBM India,INVNO-101253,2024-03-06,PO-4986460,203545.75,20478.6,20478.61,0,244502.96,83.42,Failed,Matched,21,No Exception
DOC001254,INV001254,Elite Components,36ABCDE1842F1Z5,TCS,INVNO-101254,2025-01-14,PO-2518597,173958.13,8624.2,8624.21,0,191206.54,90.17,Success,Matched,28,No Exception
DOC001255,INV001255,Blue Ocean Pvt Ltd,32ABCDE6755F1Z9,Accenture,INVNO-101255,2025-12-26,PO-4404716,154971.38,16862.97,16862.96,0,188697.31,82.6,Failed,Matched,27,No Exception
DOC001256,INV001256,Sigma Enterprises,35ABCDE9498F1Z9,Infosys,INVNO-101256,2024-11-12,PO-9329892,88725.55,4150.78,4150.78,0,97027.11,80.29,Failed,Matched,26,No Exception
DOC001257,INV001257,Elite Components,27ABCDE9845F1Z4,Accenture,INVNO-101257,2024-09-04,PO-6002698,223013.94,25082.6,25082.61,0,273179.15,94.78,Failed,Matched,14,No Exception
DOC001258,INV001258,Sunrise Traders,18ABCDE3893F1Z2,TCS,INVNO-101258,2025-03-23,PO-8409045,290573.51,20741.1,20741.09,0,332055.7,90.29,Success,Matched,1,No Exception
DOC001259,INV001259,Velocity Systems,15ABCDE6760F1Z8,Capgemini,INVNO-101259,2025-07-09,PO-7906975,89895.69,0,0,11237.36,101133.05,89.44,Success,Matched,25,No Exception
DOC001260,INV001260,Blue Ocean Pvt Ltd,22ABCDE4344F1Z3,TCS,INVNO-101260,2024-03-18,PO-1664694,138869.64,0,0,19895.37,158765.01,82.83,Partial,Matched,20,No Exception
DOC001261,INV001261,Apex Manufacturing,35ABCDE3145F1Z9,HCL,INVNO-101261,2024-07-16,PO-2846751,18939.39,2114.86,2114.86,0,23169.11,94.2,Partial,Matched,5,No Exception
DOC001262,INV001262,Pioneer Industries,19ABCDE1079F1Z9,Wipro,INVNO-101262,2024-12-06,PO-2475230,269513.48,11902.24,11902.23,0,293317.95,85.66,Partial,Matched,1,No Exception
DOC001263,INV001263,Zenith Solutions,20ABCDE7488F1Z4,Infosys,INVNO-101263,2025-11-10,PO-5553889,147125.25,13241.27,13241.28,0,173607.8,91.78,Failed,Matched,19,No Exception
DOC001264,INV001264,Apex Manufacturing,16ABCDE2924F1Z9,Infosys,INVNO-101264,2025-08-25,PO-8512670,200269.89,0,0,34700.4,234970.29,84.93,Failed,Matched,1,No Exception
DOC001265,INV001265,Omega Supplies,32ABCDE6904F1Z5,TCS,INVNO-101265,2024-04-06,PO-4589604,120490.77,0,0,14811.88,135302.65,92.9,Partial,Matched,8,No Exception
DOC001266,INV001266,Crystal Electronics,30ABCDE1187F1Z1,Wipro,INVNO-101266,2024-01-08,PO-5371578,283158.1,0,0,63064.24,346222.34,84.03,Success,Matched,1,No Exception
DOC001267,INV001267,Zenith Solutions,15ABCDE2948F1Z9,IBM India,INVNO-101267,2025-01-27,PO-2382812,353910.2,0,0,43878.89,397789.09,82.21,Failed,Matched,2,No Exception
DOC001268,INV001268,Velocity Systems,26ABCDE4675F1Z6,HCL,INVNO-101268,2024-11-16,PO-6503065,238850.73,19254.79,19254.8,0,277360.32,99.41,Failed,Matched,24,No Exception
DOC001269,INV001269,Metro Distributors,33ABCDE7776F1Z5,Infosys,INVNO-101269,2025-05-19,PO-1819971,294107.8,0,0,82350.18,376457.98,99.62,Success,Matched,30,No Exception
